packed_key,from_node_id,to_node_id,qvdf_start_speed_mph_am,qvdf_end_speed_mph_am,qvdf_start_speed_mph_md,qvdf_end_speed_mph_md,qvdf_start_speed_mph_pm,qvdf_end_speed_mph_pm,baseline_anchor_source,stage2_anchor_source,baseline_qvdf_start_speed_mph_am,stage1_assignment_qvdf_start_speed_mph_am,baseline_qvdf_end_speed_mph_am,stage1_assignment_qvdf_end_speed_mph_am,baseline_qvdf_start_speed_mph_md,stage1_assignment_qvdf_start_speed_mph_md,baseline_qvdf_end_speed_mph_md,stage1_assignment_qvdf_end_speed_mph_md,baseline_qvdf_start_speed_mph_pm,stage1_assignment_qvdf_start_speed_mph_pm,baseline_qvdf_end_speed_mph_pm,stage1_assignment_qvdf_end_speed_mph_pm
210552181800830,49023,49022,39.7599,43.6812,43.6812,46.13985,46.13985,44.6772,assignment,stage1_assignment_speed_mph,35.5305,39.7599,35.8157,43.6812,35.8157,43.6812,34.5083,46.13985,34.5083,46.13985,32.9157,44.6772
210552181800859,49023,49051,49.1481,49.7345,49.7345,50.34805,50.34805,50.3752,assignment,stage1_assignment_speed_mph,45.1885,49.1481,45.9101,49.7345,45.9101,49.7345,46.6961,50.34805,46.6961,50.34805,46.7605,50.3752
210552181800913,49023,49105,48.6686,49.0966,49.0966,41.77605,41.77605,34.0275,assignment,stage1_assignment_speed_mph,41.9427,48.6686,40.6514,49.0966,40.6514,49.0966,28.9937,41.77605,28.9937,41.77605,18.6273,34.0275
210556476768129,49024,49025,50.3075,51.08495,51.08495,46.1703,46.1703,40.4782,assignment,stage1_assignment_speed_mph,45.2059,50.3075,44.9013,51.08495,44.9013,51.08495,36.4408,46.1703,36.4408,46.1703,28.2849,40.4782
210556476768154,49024,49050,51.3141,51.0868,51.0868,50.12845,50.12845,49.3974,assignment,stage1_assignment_speed_mph,50.9675,51.3141,50.0407,51.0868,50.0407,51.0868,46.98085,50.12845,46.98085,50.12845,44.8478,49.3974
210556476768189,49024,49085,39.6222,39.5599,39.5599,39.25495,39.25495,39.0123,assignment,stage1_assignment_speed_mph,39.3707,39.6222,39.064,39.5599,39.064,39.5599,32.88535,39.25495,32.88535,39.25495,27.0134,39.0123
210556476768209,49024,49105,33.8865,40.43975,40.43975,46.2769,46.2769,45.5608,assignment,stage1_assignment_speed_mph,31.0504,33.8865,33.43485,40.43975,33.43485,40.43975,32.21205,46.2769,32.21205,46.2769,28.6048,45.5608
210560771735424,49025,49024,39.5627,44.51605,44.51605,48.78775,48.78775,48.1061,assignment,stage1_assignment_speed_mph,33.4879,39.5627,37.17245,44.51605,37.17245,44.51605,37.2029,48.78775,37.2029,48.78775,33.5488,48.1061
210560771735426,49025,49026,50.3131,51.08825,51.08825,46.17425,46.17425,40.4851,assignment,stage1_assignment_speed_mph,45.2059,50.3131,44.9013,51.08825,44.9013,51.08825,36.4408,46.17425,36.4408,46.17425,28.2849,40.4851
210565066702721,49026,49025,39.5565,44.51065,44.51065,48.78395,48.78395,48.1031,assignment,stage1_assignment_speed_mph,33.4879,39.5565,37.17245,44.51065,37.17245,44.51065,37.2029,48.78395,37.2029,48.78395,33.5488,48.1031
210565066702723,49026,49027,51.3419,52.26845,52.26845,49.17325,49.17325,45.1515,assignment,stage1_assignment_speed_mph,46.6035,51.3419,47.07075,52.26845,47.07075,52.26845,39.1794,49.17325,39.1794,49.17325,30.8208,45.1515
210565066702773,49026,49077,37.8013,37.2628,37.2628,35.36545,35.36545,34.0066,assignment,stage1_assignment_speed_mph,37.3243,37.8013,34.3364,37.2628,34.3364,37.2628,30.7138,35.36545,30.7138,35.36545,30.0791,34.0066
210569361624322,49027,3330,39.9886,39.98535,39.98535,39.9811,39.9811,39.9801,assignment,stage1_assignment_speed_mph,39.9814,39.9886,39.96415,39.98535,39.96415,39.98535,39.9507,39.9811,39.9507,39.9811,39.9545,39.9801
210569361670018,49027,49026,42.9774,47.21865,47.21865,50.6925,50.6925,49.9251,assignment,stage1_assignment_speed_mph,37.9901,42.9774,41.48175,47.21865,41.48175,47.21865,40.4646,50.6925,40.4646,50.6925,35.9558,49.9251
210569361670125,49027,49133,50.9913,51.9785,51.9785,48.8657,48.8657,44.7657,assignment,stage1_assignment_speed_mph,45.9497,50.9913,46.44665,51.9785,46.44665,51.9785,38.6453,48.8657,38.6453,48.8657,30.347,44.7657
210573656637317,49028,49029,48.8963,50.1606,50.1606,46.31145,46.31145,41.198,assignment,stage1_assignment_speed_mph,41.7564,48.8963,42.4608,50.1606,42.4608,50.1606,32.585,46.31145,32.585,46.31145,22.0048,41.198
210573656637366,49028,49078,39.4686,39.43665,39.43665,39.24205,39.24205,39.0794,assignment,stage1_assignment_speed_mph,35.1693,39.4686,36.8256,39.43665,36.8256,39.43665,36.83235,39.24205,36.83235,39.24205,35.1828,39.0794
210573656637421,49028,49133,40.8266,45.6847,45.6847,49.33135,49.33135,48.1199,assignment,stage1_assignment_speed_mph,34.6506,40.8266,38.28145,45.6847,38.28145,45.6847,36.6078,49.33135,36.6078,49.33135,31.3033,48.1199
210577951604612,49029,49028,39.9315,44.82345,44.82345,48.20925,48.20925,46.7031,assignment,stage1_assignment_speed_mph,32.2374,39.9315,36.2695,44.82345,36.2695,44.82345,34.4612,48.20925,34.4612,48.20925,28.6208,46.7031
210577951604673,49029,49089,48.9009,50.16315,50.16315,46.3169,46.3169,41.2084,assignment,stage1_assignment_speed_mph,41.7564,48.9009,42.4608,50.16315,42.4608,50.16315,32.585,46.3169,32.585,46.3169,22.0048,41.2084
210582246526207,49030,3327,39.9853,39.98065,39.98065,39.97065,39.97065,39.9653,assignment,stage1_assignment_speed_mph,39.9749,39.9853,39.94825,39.98065,39.94825,39.98065,39.9191,39.97065,39.9191,39.97065,39.9166,39.9653
210582246571911,49030,49031,49.1036,50.66145,50.66145,48.42785,48.42785,44.6364,assignment,stage1_assignment_speed_mph,42.3138,49.1036,43.6556,50.66145,43.6556,50.66145,36.6908,48.42785,36.6908,48.42785,28.3842,44.6364
210582246571920,49030,49040,40.0,40.0,40.0,40.0,40.0,40.0,assignment,stage1_assignment_speed_mph,40.0,40.0,40.0,40.0,40.0,40.0,36.5525,40.0,36.5525,40.0,33.105,40.0
210582246571969,49030,49089,40.6026,45.1912,45.1912,48.0881,48.0881,46.3964,assignment,stage1_assignment_speed_mph,32.4206,40.6026,36.4509,45.1912,36.4509,45.1912,34.37435,48.0881,34.37435,48.0881,28.2675,46.3964
210586541539206,49031,49030,42.5716,46.78045,46.78045,49.45435,49.45435,47.9194,assignment,stage1_assignment_speed_mph,39.6007,42.5716,41.3349,46.78045,41.3349,46.78045,38.32275,49.45435,38.32275,49.45435,33.5764,47.9194
210586541539208,49031,49032,48.997,50.4828,50.4828,50.2307,50.2307,48.4928,assignment,stage1_assignment_speed_mph,42.7103,48.997,45.10815,50.4828,45.10815,50.4828,40.4685,50.2307,40.4685,50.2307,33.431,48.4928
210586541539216,49031,49040,39.1845,39.18285,39.18285,37.0802,37.0802,34.9792,assignment,stage1_assignment_speed_mph,38.4497,39.1845,36.2364,39.18285,36.2364,39.18285,30.6118,37.0802,30.6118,37.0802,27.2005,34.9792
210590836506503,49032,49031,46.5329,48.79205,48.79205,49.50545,49.50545,47.9597,assignment,stage1_assignment_speed_mph,42.2645,46.5329,44.5834,48.79205,44.5834,48.79205,40.6776,49.50545,40.6776,49.50545,34.4529,47.9597
210590836506505,49032,49033,48.4324,49.77805,49.77805,50.15985,50.15985,49.196,assignment,stage1_assignment_speed_mph,42.5399,48.4324,43.4252,49.77805,43.4252,49.77805,38.2338,50.15985,38.2338,50.15985,32.1571,49.196
210590836506510,49032,49038,49.2139,46.8202,46.8202,43.0885,43.0885,41.7505,assignment,stage1_assignment_speed_mph,47.7754,49.2139,43.36435,46.8202,43.36435,46.8202,39.17145,43.0885,39.17145,43.0885,39.3896,41.7505
210595131428095,49033,3327,39.9682,39.962,39.962,39.95495,39.95495,39.9541,assignment,stage1_assignment_speed_mph,39.9479,39.9682,39.90455,39.962,39.90455,39.962,39.87715,39.95495,39.87715,39.95495,39.8931,39.9541
210595131473800,49033,49032,49.7726,50.648,50.648,49.2898,49.2898,47.0562,assignment,stage1_assignment_speed_mph,44.1352,49.7726,44.79395,50.648,44.79395,50.648,38.9848,49.2898,38.9848,49.2898,32.5169,47.0562
210595131473802,49033,49034,42.5875,45.5196,45.5196,46.80605,46.80605,45.1604,assignment,stage1_assignment_speed_mph,38.3382,42.5875,39.1718,45.5196,39.1718,45.5196,35.3817,46.80605,35.3817,46.80605,30.758,45.1604
210595131473805,49033,49037,55.61,56.4257,56.4257,56.8482,56.8482,56.455,assignment,stage1_assignment_speed_mph,54.5964,55.61,55.73215,56.4257,55.73215,56.4257,52.2471,56.8482,52.2471,56.8482,47.6263,56.455
210599426441097,49034,49033,46.6268,47.9469,47.9469,46.07635,46.07635,42.8857,assignment,stage1_assignment_speed_mph,41.022,46.6268,41.506,47.9469,41.506,47.9469,35.56055,46.07635,35.56055,46.07635,29.1311,42.8857
210599426441099,49034,49035,29.8374,30.29385,30.29385,29.23655,29.23655,27.7228,assignment,stage1_assignment_speed_mph,28.2577,29.8374,27.028,30.29385,27.028,30.29385,25.47995,29.23655,25.47995,29.23655,25.1616,27.7228
210603721408394,49035,49034,32.4947,31.93985,31.93985,29.4161,29.4161,27.4472,assignment,stage1_assignment_speed_mph,29.8899,32.4947,27.9416,31.93985,27.9416,31.93985,25.34355,29.4161,25.34355,29.4161,24.6938,27.4472
210603721408396,49035,49036,40.0,40.0,40.0,39.2096,39.2096,38.4192,assignment,stage1_assignment_speed_mph,39.1616,40.0,38.717,40.0,38.717,40.0,32.3988,39.2096,32.3988,39.2096,26.5252,38.4192
210603721408472,49035,49112,44.9953,46.31755,46.31755,45.25175,45.25175,42.8637,assignment,stage1_assignment_speed_mph,36.3487,44.9953,36.1488,46.31755,36.1488,46.31755,33.936,45.25175,33.936,45.25175,31.9231,42.8637
210608016375691,49036,49035,39.8341,39.91705,39.91705,40.0,40.0,40.0,assignment,stage1_assignment_speed_mph,34.6276,39.8341,36.2848,39.91705,36.2848,39.91705,33.7602,40.0,33.7602,40.0,29.5784,40.0
210608016375693,49036,49037,40.0,40.0,40.0,39.2089,39.2089,38.4178,assignment,stage1_assignment_speed_mph,39.1616,40.0,38.717,40.0,38.717,40.0,32.3988,39.2089,32.3988,39.2089,26.5252,38.4178
210612311342985,49037,49033,51.547,54.13245,54.13245,56.28545,56.28545,55.853,assignment,stage1_assignment_speed_mph,53.4496,51.547,54.9725,54.13245,54.9725,54.13245,54.82585,56.28545,54.82585,56.28545,53.1563,55.853
210612311342988,49037,49036,39.8341,39.91705,39.91705,40.0,40.0,40.0,assignment,stage1_assignment_speed_mph,34.6276,39.8341,36.2848,39.91705,36.2848,39.91705,33.7602,40.0,33.7602,40.0,29.5784,40.0
210612311342990,49037,49038,38.2965,38.67795,38.67795,37.33585,37.33585,35.6123,assignment,stage1_assignment_speed_mph,37.7033,38.2965,36.73505,38.67795,36.73505,38.67795,30.5299,37.33585,30.5299,37.33585,25.293,35.6123
210616606310280,49038,49032,42.9126,42.26755,42.26755,43.0498,43.0498,44.4771,assignment,stage1_assignment_speed_mph,44.6914,42.9126,40.22745,42.26755,40.22745,42.26755,38.7506,43.0498,38.7506,43.0498,41.7377,44.4771
210616606310285,49038,49037,35.1725,36.7865,36.7865,38.00495,38.00495,37.6094,assignment,stage1_assignment_speed_mph,31.3439,35.1725,32.88295,36.7865,32.88295,36.7865,31.5212,38.00495,31.5212,38.00495,28.6204,37.6094
210616606310287,49038,49039,45.3691,43.39015,43.39015,38.1432,38.1432,34.8752,assignment,stage1_assignment_speed_mph,41.5336,45.3691,38.38765,43.39015,38.38765,43.39015,33.9642,38.1432,33.9642,38.1432,32.6867,34.8752
210616606310330,49038,49082,39.9749,39.98745,39.98745,39.9825,39.9825,39.965,assignment,stage1_assignment_speed_mph,39.9378,39.9749,39.9404,39.98745,39.9404,39.98745,39.36545,39.9825,39.36545,39.9825,38.7879,39.965
210620901231867,49039,3323,39.9595,39.9534,39.9534,39.9444,39.9444,39.9415,assignment,stage1_assignment_speed_mph,39.932,39.9595,39.88135,39.9534,39.88135,39.9534,39.84565,39.9444,39.84565,39.9444,39.8606,39.9415
210620901231868,49039,3324,39.9051,39.8672,39.8672,39.8027,39.8027,39.7761,assignment,stage1_assignment_speed_mph,39.8628,39.9051,39.70655,39.8672,39.70655,39.8672,39.54375,39.8027,39.54375,39.8027,39.5372,39.7761
210620901277582,49039,49038,34.2357,35.9678,35.9678,38.27975,38.27975,38.8596,assignment,stage1_assignment_speed_mph,33.3154,34.2357,34.02345,35.9678,34.02345,35.9678,34.53995,38.27975,34.53995,38.27975,34.3484,38.8596
210625196244870,49040,49030,40.0,40.0,40.0,40.0,40.0,40.0,assignment,stage1_assignment_speed_mph,34.879,40.0,37.4395,40.0,37.4395,40.0,36.96785,40.0,36.96785,40.0,33.9357,40.0
210625196244871,49040,49031,35.5663,37.21975,37.21975,38.71365,38.71365,38.5541,assignment,stage1_assignment_speed_mph,36.7893,35.5663,34.38745,37.21975,34.38745,37.21975,34.328,38.71365,34.328,38.71365,36.6704,38.5541
210625196244881,49040,49041,39.1454,39.16315,39.16315,36.9831,36.9831,34.7853,assignment,stage1_assignment_speed_mph,38.3672,39.1454,36.11355,39.16315,36.11355,39.16315,29.44945,36.9831,29.44945,36.9831,25.039,34.7853
210625196244922,49040,49082,39.9854,39.9927,39.9927,39.9845,39.9845,39.969,assignment,stage1_assignment_speed_mph,39.9645,39.9854,39.9556,39.9927,39.9556,39.9927,39.03875,39.9845,39.03875,39.9845,38.1308,39.969
210629491166460,49041,3324,39.996,39.99405,39.99405,39.9521,39.9521,39.9121,assignment,stage1_assignment_speed_mph,39.9823,39.996,39.9195,39.99405,39.9195,39.99405,39.77375,39.9521,39.77375,39.9521,39.6908,39.9121
210629491212176,49041,49040,35.469,37.17085,37.17085,38.67675,38.67675,38.4808,assignment,stage1_assignment_speed_mph,29.2084,35.469,30.5119,37.17085,30.5119,37.17085,29.5747,38.67675,29.5747,38.67675,27.334,38.4808
210629491212271,49041,49135,38.7173,38.78225,38.78225,38.7691,38.7691,38.691,assignment,stage1_assignment_speed_mph,38.1269,38.7173,37.6183,38.78225,37.6183,38.78225,36.5296,38.7691,36.5296,38.7691,35.9495,38.691
210642376114118,49044,49094,38.2642,38.8283,38.8283,39.29415,39.29415,39.1959,assignment,stage1_assignment_speed_mph,37.6817,38.2642,37.5913,38.8283,37.5913,38.8283,35.7763,39.29415,35.7763,39.29415,34.0517,39.1959
210642376114153,49044,49129,39.8708,39.8474,39.8474,39.66855,39.66855,39.5131,assignment,stage1_assignment_speed_mph,39.8154,39.8708,39.70675,39.8474,39.70675,39.8474,38.8778,39.66855,38.8778,39.66855,38.1575,39.5131
210642376114158,49044,49134,39.4922,39.5308,39.5308,39.30385,39.30385,39.0383,assignment,stage1_assignment_speed_mph,38.9261,39.4922,38.79045,39.5308,38.79045,39.5308,35.0754,39.30385,35.0754,39.30385,31.496,39.0383
210655260970246,49047,3334,39.9661,39.9584,39.9584,39.94245,39.94245,39.9342,assignment,stage1_assignment_speed_mph,39.9468,39.9661,39.8941,39.9584,39.8941,39.9584,39.84105,39.94245,39.84105,39.94245,39.8407,39.9342
210655261015960,49047,49048,36.9705,37.90895,37.90895,38.9413,38.9413,39.0352,assignment,stage1_assignment_speed_mph,35.7014,36.9705,35.9337,37.90895,35.9337,37.90895,34.7941,38.9413,34.7941,38.9413,33.4222,39.0352
210655261016006,49047,49094,39.3096,39.31435,39.31435,38.8257,38.8257,38.3323,assignment,stage1_assignment_speed_mph,38.6279,39.3096,38.27605,39.31435,38.27605,39.31435,32.7095,38.8257,32.7095,38.8257,27.4948,38.3323
210659555937541,49048,3333,39.9798,39.9848,39.9848,39.99025,39.99025,39.9907,assignment,stage1_assignment_speed_mph,39.9687,39.9798,39.95305,39.9848,39.95305,39.9848,39.9461,39.99025,39.9461,39.99025,39.9548,39.9907
210659555983255,49048,49047,39.3641,39.194,39.194,38.083,38.083,37.1421,assignment,stage1_assignment_speed_mph,38.7382,39.3641,38.05025,39.194,38.05025,39.194,31.96505,38.083,31.96505,38.083,26.5678,37.1421
210659555983257,49048,49049,49.0487,49.8623,49.8623,50.7221,50.7221,50.7683,assignment,stage1_assignment_speed_mph,46.6995,49.0487,47.53075,49.8623,47.53075,49.8623,47.2376,50.7221,47.2376,50.7221,46.1132,50.7683
210663850904834,49049,3330,39.9909,39.98615,39.98615,39.9742,39.9742,39.967,assignment,stage1_assignment_speed_mph,39.9846,39.9909,39.9613,39.98615,39.9613,39.98615,39.9295,39.9742,39.9295,39.9742,39.921,39.967
210663850950552,49049,49048,51.2055,51.0228,51.0228,50.0682,50.0682,49.2963,assignment,stage1_assignment_speed_mph,50.7193,51.2055,49.79875,51.0228,49.79875,51.0228,41.9782,50.0682,41.9782,50.0682,35.0782,49.2963
210663850950554,49049,49050,47.1451,48.5415,48.5415,50.06125,50.06125,50.1846,assignment,stage1_assignment_speed_mph,42.9558,47.1451,44.4452,48.5415,44.4452,48.5415,44.9269,50.06125,44.9269,50.06125,43.9192,50.1846
210668145917824,49050,49024,48.889,49.7743,49.7743,50.74215,50.74215,50.8247,assignment,stage1_assignment_speed_mph,47.0283,48.889,47.7751,49.7743,47.7751,49.7743,47.99815,50.74215,47.99815,50.74215,47.4744,50.8247
210668145917849,49050,49049,51.033,50.7168,50.7168,48.98505,48.98505,47.5695,assignment,stage1_assignment_speed_mph,50.4311,51.033,48.8917,50.7168,48.8917,50.7168,40.89785,48.98505,40.89785,48.98505,34.4434,47.5695
210668145917906,49050,49106,39.2154,39.40655,39.40655,39.6241,39.6241,39.6505,assignment,stage1_assignment_speed_mph,38.6098,39.2154,38.7699,39.40655,38.7699,39.40655,38.64685,39.6241,38.64685,39.6241,38.3637,39.6505
210672440885119,49051,49023,51.1829,51.04895,51.04895,49.6574,49.6574,48.3998,assignment,stage1_assignment_speed_mph,50.7153,51.1829,49.66685,51.04895,49.66685,51.04895,45.8673,49.6574,45.8673,49.6574,43.1162,48.3998
210672440885148,49051,49052,46.3172,47.6602,47.6602,49.0019,49.0019,49.0006,assignment,stage1_assignment_speed_mph,38.3004,46.3172,39.8344,47.6602,39.8344,47.6602,40.83505,49.0019,40.83505,49.0019,40.3017,49.0006
210672440885202,49051,49106,39.6013,39.53995,39.53995,38.9607,38.9607,38.4428,assignment,stage1_assignment_speed_mph,39.3932,39.6013,38.9309,39.53995,38.9309,39.53995,32.83055,38.9607,32.83055,38.9607,27.1925,38.4428
210676735806680,49052,3288,39.9626,39.95675,39.95675,39.9521,39.9521,39.9533,assignment,stage1_assignment_speed_mph,39.9378,39.9626,39.89015,39.95675,39.89015,39.95675,39.8661,39.9521,39.8661,39.9521,39.8897,39.9533
210676735852443,49052,49051,50.5522,50.3083,50.3083,47.49505,47.49505,44.9257,assignment,stage1_assignment_speed_mph,49.4378,50.5522,47.26445,50.3083,47.26445,50.3083,39.4535,47.49505,39.4535,47.49505,33.8159,44.9257
210676735852445,49052,49053,45.7232,46.88395,46.88395,47.8863,47.8863,47.7279,assignment,stage1_assignment_speed_mph,37.3087,45.7232,37.6672,46.88395,37.6672,46.88395,37.42265,47.8863,37.42265,47.8863,36.8196,47.7279
210681030819740,49053,49052,49.8199,49.4527,49.4527,46.4145,46.4145,43.7435,assignment,stage1_assignment_speed_mph,48.0655,49.8199,44.9177,49.4527,44.9177,49.4527,37.69175,46.4145,37.69175,46.4145,33.6136,43.7435
210681030819742,49053,49054,47.8527,49.7551,49.7551,49.485,49.485,47.3125,assignment,stage1_assignment_speed_mph,41.3525,47.8527,42.82645,49.7551,42.82645,49.7551,35.93955,49.485,35.93955,49.485,27.5787,47.3125
210681030819772,49053,49084,41.0165,45.28195,45.28195,47.88815,47.88815,46.2289,assignment,stage1_assignment_speed_mph,32.0598,41.0165,35.39155,45.28195,35.39155,45.28195,32.3663,47.88815,32.3663,47.88815,26.0093,46.2289
210685325741275,49054,3291,39.9803,39.97675,39.97675,39.9689,39.9689,39.9646,assignment,stage1_assignment_speed_mph,39.9658,39.9803,39.9374,39.97675,39.9374,39.97675,39.91185,39.9689,39.91185,39.9689,39.9147,39.9646
210685325787037,49054,49053,47.5976,49.42555,49.42555,49.2923,49.2923,47.3311,assignment,stage1_assignment_speed_mph,40.4535,47.5976,42.0686,49.42555,42.0686,49.42555,35.98935,49.2923,35.98935,49.2923,28.295,47.3311
210685325787083,49054,49099,50.5871,51.9631,51.9631,51.65255,51.65255,49.966,assignment,stage1_assignment_speed_mph,45.9047,50.5871,46.8974,51.9631,46.8974,51.9631,39.65115,51.65255,39.65115,51.65255,31.4122,49.966
210685325787095,49054,49111,38.8611,38.9794,38.9794,39.06,39.06,39.0223,assignment,stage1_assignment_speed_mph,38.3375,38.8611,37.6911,38.9794,37.6911,38.9794,36.9877,39.06,36.9877,39.06,36.9307,39.0223
210689620708574,49055,3294,39.9577,39.95625,39.95625,39.9575,39.9575,39.9602,assignment,stage1_assignment_speed_mph,39.9281,39.9577,39.8918,39.95625,39.8918,39.95625,39.88125,39.9575,39.88125,39.9575,39.907,39.9602
210689620708575,49055,3295,39.9877,39.98485,39.98485,39.98245,39.98245,39.9829,assignment,stage1_assignment_speed_mph,39.9788,39.9877,39.9615,39.98485,39.9615,39.98485,39.951,39.98245,39.951,39.98245,39.9578,39.9829
210689620754360,49055,49080,41.5702,40.72375,40.72375,38.8803,38.8803,37.8833,assignment,stage1_assignment_speed_mph,36.756,41.5702,33.5629,40.72375,33.5629,40.72375,30.22135,38.8803,30.22135,38.8803,30.0729,37.8833
210689620754375,49055,49095,46.4551,46.84105,46.84105,45.47585,45.47585,43.7247,assignment,stage1_assignment_speed_mph,43.585,46.4551,39.72295,46.84105,39.72295,46.84105,34.87195,45.47585,34.87195,45.47585,33.883,43.7247
210689620754419,49055,49139,39.5148,39.51835,39.51835,39.49845,39.49845,39.475,assignment,stage1_assignment_speed_mph,39.306,39.5148,39.09845,39.51835,39.09845,39.51835,38.74135,39.49845,38.74135,39.49845,38.5918,39.475
210693915675894,49056,3318,40.0,40.0,40.0,40.0,40.0,40.0,assignment,stage1_assignment_speed_mph,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
210693915721671,49056,49095,40.0,40.0,40.0,40.0,40.0,40.0,assignment,stage1_assignment_speed_mph,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
210698210688935,49057,49063,44.1715,43.26635,43.26635,38.7449,38.7449,35.1286,assignment,stage1_assignment_speed_mph,39.2939,44.1715,37.0643,43.26635,37.0643,43.26635,33.5229,38.7449,33.5229,38.7449,32.2111,35.1286
210698210688947,49057,49075,36.2189,38.5755,38.5755,39.733,39.733,38.5339,assignment,stage1_assignment_speed_mph,33.0746,36.2189,33.83075,38.5755,33.83075,38.5755,34.0858,39.733,34.0858,39.733,33.5847,38.5339
210702505656232,49058,49064,41.7653,47.2041,47.2041,52.02965,52.02965,51.4164,assignment,stage1_assignment_speed_mph,33.8159,41.7653,40.31775,47.2041,40.31775,47.2041,41.20225,52.02965,41.20225,52.02965,35.5849,51.4164
210702505656256,49058,49088,47.7845,48.35165,48.35165,42.1329,42.1329,35.347,assignment,stage1_assignment_speed_mph,41.1413,47.7845,39.8395,48.35165,39.8395,48.35165,29.8835,42.1329,29.8835,42.1329,21.2293,35.347
210702505656268,49058,49100,40.5894,41.70935,41.70935,40.05965,40.05965,37.29,assignment,stage1_assignment_speed_mph,34.0287,40.5894,34.30925,41.70935,34.30925,41.70935,34.00985,40.05965,34.00985,40.05965,33.4299,37.29
210706800577779,49059,3315,39.976,39.9687,39.9687,39.9577,39.9577,39.954,assignment,stage1_assignment_speed_mph,39.9598,39.976,39.9187,39.9687,39.9187,39.9687,39.8839,39.9577,39.8839,39.9577,39.8902,39.954
210706800577781,49059,3317,39.9879,39.9826,39.9826,39.97825,39.97825,39.9792,assignment,stage1_assignment_speed_mph,39.9804,39.9879,39.9546,39.9826,39.9546,39.9826,39.923,39.97825,39.923,39.97825,39.9172,39.9792
210706800623479,49059,49015,48.2424,48.39,48.39,48.29145,48.29145,48.0453,assignment,stage1_assignment_speed_mph,45.1646,48.2424,43.4411,48.39,43.4411,48.39,42.4455,48.29145,42.4455,48.29145,43.1734,48.0453
210706800623526,49059,49062,50.498,50.2779,50.2779,49.41415,49.41415,48.7705,assignment,stage1_assignment_speed_mph,48.5123,50.498,47.40415,50.2779,47.40415,50.2779,43.4424,49.41415,43.4424,49.41415,40.5888,48.7705
210711095545079,49060,3319,40.0,40.0,40.0,40.0,40.0,40.0,assignment,stage1_assignment_speed_mph,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
210711095590822,49060,49062,40.0,40.0,40.0,40.0,40.0,40.0,assignment,stage1_assignment_speed_mph,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
210715390512375,49061,3319,39.977,39.96885,39.96885,39.9511,39.9511,39.9415,assignment,stage1_assignment_speed_mph,39.961,39.977,39.9175,39.96885,39.9175,39.96885,39.8672,39.9511,39.8672,39.9511,39.8604,39.9415
210715390558143,49061,49087,48.2944,48.78225,48.78225,47.66425,47.66425,46.0584,assignment,stage1_assignment_speed_mph,44.6886,48.2944,43.18075,48.78225,43.18075,48.78225,38.13885,47.66425,38.13885,47.66425,34.6048,46.0584
210715390558173,49061,49117,38.1735,39.73295,39.73295,40.89405,40.89405,40.4957,assignment,stage1_assignment_speed_mph,31.5967,38.1735,31.26695,39.73295,31.26695,39.73295,30.86815,40.89405,30.86815,40.89405,30.7991,40.4957
210719685525411,49062,49059,49.415,49.74145,49.74145,49.75225,49.75225,49.4366,assignment,stage1_assignment_speed_mph,47.6458,49.415,47.1202,49.74145,47.1202,49.74145,43.7266,49.75225,43.7266,49.75225,40.8586,49.4366
210719685525412,49062,49060,40.0,40.0,40.0,40.0,40.0,40.0,assignment,stage1_assignment_speed_mph,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
210719685525435,49062,49083,50.6235,50.6393,50.6393,49.14865,49.14865,47.6422,assignment,stage1_assignment_speed_mph,48.8502,50.6235,48.16335,50.6393,48.16335,50.6393,41.29745,49.14865,41.29745,49.14865,35.1184,47.6422
210719685525439,49062,49087,44.6202,46.37145,46.37145,46.79385,46.79385,45.465,assignment,stage1_assignment_speed_mph,38.5528,44.6202,38.33595,46.37145,38.33595,46.37145,36.1946,46.79385,36.1946,46.79385,34.2701,45.465
210723980446958,49063,3310,39.9864,39.97895,39.97895,39.9651,39.9651,39.9587,assignment,stage1_assignment_speed_mph,39.9774,39.9864,39.9433,39.97895,39.9433,39.97895,39.9066,39.9651,39.9066,39.9651,39.904,39.9587
210723980492705,49063,49057,36.2182,38.575,38.575,39.7405,39.7405,38.5492,assignment,stage1_assignment_speed_mph,33.0746,36.2182,33.83075,38.575,33.83075,38.575,34.0858,39.7405,34.0858,39.7405,33.5847,38.5492
210723980492748,49063,49100,43.9888,43.2434,43.2434,39.0982,39.0982,35.6984,assignment,stage1_assignment_speed_mph,38.7613,43.9888,36.8098,43.2434,36.8098,43.2434,33.71235,39.0982,33.71235,39.0982,32.5664,35.6984
210728275459949,49064,49005,41.7653,47.20415,47.20415,52.0297,52.0297,51.4164,assignment,stage1_assignment_speed_mph,33.8159,41.7653,40.31775,47.20415,40.31775,47.20415,41.20225,52.0297,41.20225,52.0297,35.5849,51.4164
